#ID(s) interactor A	ID(s) interactor B	Alt. ID(s) interactor A	Alt. ID(s) interactor B	Alias(es) interactor A	Alias(es) interactor B	Interaction detection method(s)	Publication 1st author(s)	Publication Identifier(s)	Taxid interactor A	Taxid interactor B	Interaction type(s)	Source database(s)	Interaction identifier(s)	Confidence value(s)
uniprotkb:P31809	uniprotkb:P11224	intact:EBI-8663470|uniprotkb:Q61353|intact:MINT-4590618|dip:DIP-61461N|uniprotkb:Q61350	intact:EBI-16196052|uniprotkb:O39227	psi-mi:ceam1_mouse(display_long)|uniprotkb:Ceacam1(gene name)|psi-mi:Ceacam1(display_short)|uniprotkb:Bgp(gene name synonym)|uniprotkb:Bgp1(gene name synonym)|uniprotkb:Biliary glycoprotein 1(gene name synonym)|uniprotkb:Murine hepatitis virus receptor(gene name synonym)|uniprotkb:MHVR1(gene name synonym)|uniprotkb:Biliary glycoprotein D(gene name synonym)	psi-mi:spike_cvma5(display_long)|uniprotkb:S(gene name)|psi-mi:S(display_short)|uniprotkb:E2(gene name synonym)|uniprotkb:Peplomer protein(gene name synonym)|uniprotkb:3(orf name)	psi-mi:"MI:1247"(microscale thermophoresis)	Walls et al. (2016)	pubmed:26855426|doi:10.1038/nature16988|imex:IM-25366	taxid:10090(mouse)|taxid:10090(Mus musculus)	taxid:11142(cvma5)|taxid:11142("Murine coronavirus (strain A59)")	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0465"(DIP)	intact:EBI-16196079|imex:IM-25366-1|dip:DIP-200979E	intact-miscore:0.44
uniprotkb:O35129	uniprotkb:Q9JIA7	intact:EBI-445002|uniprotkb:O89075|uniprotkb:Q61336	intact:EBI-985434|uniprotkb:Q91VA9|uniprotkb:Q9DBH6	psi-mi:phb2_mouse(display_long)|uniprotkb:B-cell receptor-associated protein BAP37(gene name synonym)|uniprotkb:Repressor of estrogen receptor activity(gene name synonym)|uniprotkb:Phb2(gene name)|psi-mi:Phb2(display_short)|uniprotkb:Bap(gene name synonym)|uniprotkb:Bcap37(gene name synonym)|uniprotkb:Rea(gene name synonym)	psi-mi:sphk2_mouse(display_long)|uniprotkb:Sphk2(gene name)|psi-mi:Sphk2(display_short)	psi-mi:"MI:0006"(anti bait coimmunoprecipitation)	Strub et al. (2011)	pubmed:20959514|imex:IM-27921	taxid:10090(mouse)|taxid:10090(Mus musculus)	taxid:10090(mouse)|taxid:10090(Mus musculus)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0486"(UniProt)	intact:EBI-25564836|imex:IM-27921-31	intact-miscore:0.35
uniprotkb:O35129	uniprotkb:P67778	intact:EBI-445002|uniprotkb:O89075|uniprotkb:Q61336	intact:EBI-298507|uniprotkb:P24142|uniprotkb:Q3UB75|uniprotkb:Q5SQG4	psi-mi:phb2_mouse(display_long)|uniprotkb:B-cell receptor-associated protein BAP37(gene name synonym)|uniprotkb:Repressor of estrogen receptor activity(gene name synonym)|uniprotkb:Phb2(gene name)|psi-mi:Phb2(display_short)|uniprotkb:Bap(gene name synonym)|uniprotkb:Bcap37(gene name synonym)|uniprotkb:Rea(gene name synonym)	psi-mi:phb_mouse(display_long)|uniprotkb:Phb(gene name)|psi-mi:Phb(display_short)|uniprotkb:B-cell receptor-associated protein 32(gene name synonym)	psi-mi:"MI:0006"(anti bait coimmunoprecipitation)	Strub et al. (2011)	pubmed:20959514|imex:IM-27921	taxid:10090(mouse)|taxid:10090(Mus musculus)	taxid:10090(mouse)|taxid:10090(Mus musculus)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0486"(UniProt)	intact:EBI-25564836|imex:IM-27921-31	intact-miscore:0.50
uniprotkb:O35129	uniprotkb:P19783	intact:EBI-445002|uniprotkb:O89075|uniprotkb:Q61336	intact:EBI-7174084|uniprotkb:Q545A9|intact:MINT-1860013	psi-mi:phb2_mouse(display_long)|uniprotkb:B-cell receptor-associated protein BAP37(gene name synonym)|uniprotkb:Repressor of estrogen receptor activity(gene name synonym)|uniprotkb:Phb2(gene name)|psi-mi:Phb2(display_short)|uniprotkb:Bap(gene name synonym)|uniprotkb:Bcap37(gene name synonym)|uniprotkb:Rea(gene name synonym)	psi-mi:cox41_mouse(display_long)|uniprotkb:Cox4i1(gene name)|psi-mi:Cox4i1(display_short)|uniprotkb:Cox4(gene name synonym)|uniprotkb:Cox4a(gene name synonym)|uniprotkb:Cytochrome c oxidase subunit IV isoform 1(gene name synonym)|uniprotkb:Cytochrome c oxidase polypeptide IV(gene name synonym)	psi-mi:"MI:0006"(anti bait coimmunoprecipitation)	Strub et al. (2011)	pubmed:20959514|imex:IM-27921	taxid:10090(mouse)|taxid:10090(Mus musculus)	taxid:10090(mouse)|taxid:10090(Mus musculus)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0486"(UniProt)	intact:EBI-25565809|imex:IM-27921-32	intact-miscore:0.35
uniprotkb:O35129	uniprotkb:P00397	intact:EBI-445002|uniprotkb:O89075|uniprotkb:Q61336	intact:EBI-25509231	psi-mi:phb2_mouse(display_long)|uniprotkb:B-cell receptor-associated protein BAP37(gene name synonym)|uniprotkb:Repressor of estrogen receptor activity(gene name synonym)|uniprotkb:Phb2(gene name)|psi-mi:Phb2(display_short)|uniprotkb:Bap(gene name synonym)|uniprotkb:Bcap37(gene name synonym)|uniprotkb:Rea(gene name synonym)	psi-mi:cox1_mouse(display_long)|uniprotkb:Mtco1(gene name)|psi-mi:Mtco1(display_short)|uniprotkb:COI(gene name synonym)|uniprotkb:mt-Co1(gene name synonym)|uniprotkb:Cytochrome c oxidase polypeptide I(gene name synonym)	psi-mi:"MI:0006"(anti bait coimmunoprecipitation)	Strub et al. (2011)	pubmed:20959514|imex:IM-27921	taxid:10090(mouse)|taxid:10090(Mus musculus)	taxid:10090(mouse)|taxid:10090(Mus musculus)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0486"(UniProt)	intact:EBI-25565809|imex:IM-27921-32	intact-miscore:0.35
uniprotkb:O35129	uniprotkb:P67778	intact:EBI-445002|uniprotkb:O89075|uniprotkb:Q61336	intact:EBI-298507|uniprotkb:P24142|uniprotkb:Q3UB75|uniprotkb:Q5SQG4	psi-mi:phb2_mouse(display_long)|uniprotkb:B-cell receptor-associated protein BAP37(gene name synonym)|uniprotkb:Repressor of estrogen receptor activity(gene name synonym)|uniprotkb:Phb2(gene name)|psi-mi:Phb2(display_short)|uniprotkb:Bap(gene name synonym)|uniprotkb:Bcap37(gene name synonym)|uniprotkb:Rea(gene name synonym)	psi-mi:phb_mouse(display_long)|uniprotkb:Phb(gene name)|psi-mi:Phb(display_short)|uniprotkb:B-cell receptor-associated protein 32(gene name synonym)	psi-mi:"MI:0006"(anti bait coimmunoprecipitation)	Strub et al. (2011)	pubmed:20959514|imex:IM-27921	taxid:10090(mouse)|taxid:10090(Mus musculus)	taxid:10090(mouse)|taxid:10090(Mus musculus)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0486"(UniProt)	intact:EBI-25565809|imex:IM-27921-32	intact-miscore:0.50
chebi:"CHEBI:37550"	uniprotkb:O35129	intact:EBI-2937176|chebi:"CHEBI:9225"|chebi:"CHEBI:26742"|chebi:"CHEBI:474212"|chebi:"CHEBI:288447"	intact:EBI-445002|uniprotkb:O89075|uniprotkb:Q61336	psi-mi:sphingosine 1-phosphate(display_short)|psi-mi:"CHEBI:37550"(display_long)|intact:"(2S,3R,4E)-2-amino-3-hydroxyoctadec-4-en-1-yl dihydrogen phosphate"(iupac name)	psi-mi:phb2_mouse(display_long)|uniprotkb:B-cell receptor-associated protein BAP37(gene name synonym)|uniprotkb:Repressor of estrogen receptor activity(gene name synonym)|uniprotkb:Phb2(gene name)|psi-mi:Phb2(display_short)|uniprotkb:Bap(gene name synonym)|uniprotkb:Bcap37(gene name synonym)|uniprotkb:Rea(gene name synonym)	psi-mi:"MI:0006"(anti bait coimmunoprecipitation)	Strub et al. (2011)	pubmed:20959514|imex:IM-27921	taxid:-2(chemical synthesis)|taxid:-2("Chemical synthesis (Chemical synthesis)")	taxid:10090(mouse)|taxid:10090(Mus musculus)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0486"(UniProt)	intact:EBI-25566323|imex:IM-27921-34	intact-miscore:0.52
uniprotkb:P00405	uniprotkb:P19783	intact:EBI-773506|uniprotkb:Q85K21	intact:EBI-7174084|uniprotkb:Q545A9|intact:MINT-1860013	psi-mi:cox2_mouse(display_long)|uniprotkb:Cytochrome c oxidase polypeptide II(gene name synonym)|uniprotkb:Mtco2(gene name)|psi-mi:Mtco2(display_short)|uniprotkb:COII(gene name synonym)|uniprotkb:mt-Co2(gene name synonym)|uniprotkb:COX2(gene name synonym)	psi-mi:cox41_mouse(display_long)|uniprotkb:Cox4i1(gene name)|psi-mi:Cox4i1(display_short)|uniprotkb:Cox4(gene name synonym)|uniprotkb:Cox4a(gene name synonym)|uniprotkb:Cytochrome c oxidase subunit IV isoform 1(gene name synonym)|uniprotkb:Cytochrome c oxidase polypeptide IV(gene name synonym)	psi-mi:"MI:0276"(blue native page)	Strub et al. (2011)	pubmed:20959514|imex:IM-27921	taxid:10090(mouse)|taxid:10090(Mus musculus)	taxid:10090(mouse)|taxid:10090(Mus musculus)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0486"(UniProt)	intact:EBI-25564884|imex:IM-27921-19	intact-miscore:0.40
uniprotkb:P00405	uniprotkb:P12787	intact:EBI-773506|uniprotkb:Q85K21	intact:EBI-2934751|uniprotkb:Q9D2W1	psi-mi:cox2_mouse(display_long)|uniprotkb:Cytochrome c oxidase polypeptide II(gene name synonym)|uniprotkb:Mtco2(gene name)|psi-mi:Mtco2(display_short)|uniprotkb:COII(gene name synonym)|uniprotkb:mt-Co2(gene name synonym)|uniprotkb:COX2(gene name synonym)	psi-mi:cox5a_mouse(display_long)|uniprotkb:Cox5a(gene name)|psi-mi:Cox5a(display_short)|uniprotkb:Cytochrome c oxidase polypeptide Va(gene name synonym)	psi-mi:"MI:0276"(blue native page)	Strub et al. (2011)	pubmed:20959514|imex:IM-27921	taxid:10090(mouse)|taxid:10090(Mus musculus)	taxid:10090(mouse)|taxid:10090(Mus musculus)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0486"(UniProt)	intact:EBI-25564884|imex:IM-27921-19	intact-miscore:0.40
uniprotkb:P00405	uniprotkb:P19536	intact:EBI-773506|uniprotkb:Q85K21	intact:EBI-2934738	psi-mi:cox2_mouse(display_long)|uniprotkb:Cytochrome c oxidase polypeptide II(gene name synonym)|uniprotkb:Mtco2(gene name)|psi-mi:Mtco2(display_short)|uniprotkb:COII(gene name synonym)|uniprotkb:mt-Co2(gene name synonym)|uniprotkb:COX2(gene name synonym)	psi-mi:cox5b_mouse(display_long)|uniprotkb:Cox5b(gene name)|psi-mi:Cox5b(display_short)|uniprotkb:Cytochrome c oxidase polypeptide Vb(gene name synonym)	psi-mi:"MI:0276"(blue native page)	Strub et al. (2011)	pubmed:20959514|imex:IM-27921	taxid:10090(mouse)|taxid:10090(Mus musculus)	taxid:10090(mouse)|taxid:10090(Mus musculus)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0486"(UniProt)	intact:EBI-25564884|imex:IM-27921-19	intact-miscore:0.40
uniprotkb:P00405	uniprotkb:Q9CPQ1	intact:EBI-773506|uniprotkb:Q85K21	intact:EBI-2934674|uniprotkb:Q52KC6	psi-mi:cox2_mouse(display_long)|uniprotkb:Cytochrome c oxidase polypeptide II(gene name synonym)|uniprotkb:Mtco2(gene name)|psi-mi:Mtco2(display_short)|uniprotkb:COII(gene name synonym)|uniprotkb:mt-Co2(gene name synonym)|uniprotkb:COX2(gene name synonym)	psi-mi:cox6c_mouse(display_long)|uniprotkb:Cytochrome c oxidase polypeptide VIc(gene name synonym)|uniprotkb:Cox6c(gene name)|psi-mi:Cox6c(display_short)	psi-mi:"MI:0276"(blue native page)	Strub et al. (2011)	pubmed:20959514|imex:IM-27921	taxid:10090(mouse)|taxid:10090(Mus musculus)	taxid:10090(mouse)|taxid:10090(Mus musculus)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0486"(UniProt)	intact:EBI-25564884|imex:IM-27921-19	intact-miscore:0.40
uniprotkb:P00405	uniprotkb:P56391	intact:EBI-773506|uniprotkb:Q85K21	intact:EBI-2935078|uniprotkb:Q545A3	psi-mi:cox2_mouse(display_long)|uniprotkb:Cytochrome c oxidase polypeptide II(gene name synonym)|uniprotkb:Mtco2(gene name)|psi-mi:Mtco2(display_short)|uniprotkb:COII(gene name synonym)|uniprotkb:mt-Co2(gene name synonym)|uniprotkb:COX2(gene name synonym)	psi-mi:cx6b1_mouse(display_long)|uniprotkb:Cox6b1(gene name)|psi-mi:Cox6b1(display_short)|uniprotkb:Cox6b(gene name synonym)|uniprotkb:Cytochrome c oxidase subunit VIb isoform 1(gene name synonym)	psi-mi:"MI:0276"(blue native page)	Strub et al. (2011)	pubmed:20959514|imex:IM-27921	taxid:10090(mouse)|taxid:10090(Mus musculus)	taxid:10090(mouse)|taxid:10090(Mus musculus)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0486"(UniProt)	intact:EBI-25564884|imex:IM-27921-19	intact-miscore:0.40
uniprotkb:P00405	uniprotkb:P56392	intact:EBI-773506|uniprotkb:Q85K21	intact:EBI-8351500|intact:MINT-4092687	psi-mi:cox2_mouse(display_long)|uniprotkb:Cytochrome c oxidase polypeptide II(gene name synonym)|uniprotkb:Mtco2(gene name)|psi-mi:Mtco2(display_short)|uniprotkb:COII(gene name synonym)|uniprotkb:mt-Co2(gene name synonym)|uniprotkb:COX2(gene name synonym)	psi-mi:cx7a1_mouse(display_long)|uniprotkb:Cox7a1(gene name)|psi-mi:Cox7a1(display_short)|uniprotkb:Cox7a(gene name synonym)|uniprotkb:Cox7ah(gene name synonym)|uniprotkb:Cytochrome c oxidase subunit VIIa-heart(gene name synonym)|uniprotkb:Cytochrome c oxidase subunit VIIa-muscle(gene name synonym)	psi-mi:"MI:0276"(blue native page)	Strub et al. (2011)	pubmed:20959514|imex:IM-27921	taxid:10090(mouse)|taxid:10090(Mus musculus)	taxid:10090(mouse)|taxid:10090(Mus musculus)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0486"(UniProt)	intact:EBI-25564884|imex:IM-27921-19	intact-miscore:0.40
uniprotkb:P59595	uniprotkb:P59595	intact:EBI-7602718|uniprotkb:Q80E50|uniprotkb:Q7T3Z4|uniprotkb:Q7TF99|uniprotkb:Q7TA14|intact:MINT-1346173	intact:EBI-7602718|uniprotkb:Q80E50|uniprotkb:Q7T3Z4|uniprotkb:Q7TF99|uniprotkb:Q7TA14|intact:MINT-1346173	psi-mi:ncap_cvhsa(display_long)|uniprotkb:N(gene name)|psi-mi:N(display_short)|uniprotkb:9a(orf name)|uniprotkb:Nucleocapsid protein(gene name synonym)	psi-mi:ncap_cvhsa(display_long)|uniprotkb:N(gene name)|psi-mi:N(display_short)|uniprotkb:9a(orf name)|uniprotkb:Nucleocapsid protein(gene name synonym)	psi-mi:"MI:0018"(two hybrid)	Surjit et al. (2004)	pubmed:15094372|imex:IM-27913	taxid:694009(sars-cov)|taxid:694009(Human SARS coronavirus)	taxid:694009(sars-cov)|taxid:694009(Human SARS coronavirus)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25564790|imex:IM-27913-1	intact-miscore:0.98
uniprotkb:P12904	uniprotkb:P06782	intact:EBI-17537|uniprotkb:D6VU32	intact:EBI-17516|uniprotkb:D6VTA0	psi-mi:aakg_yeast(display_long)|uniprotkb:SNF4(gene name)|psi-mi:SNF4(display_short)|uniprotkb:CAT3(gene name synonym)|uniprotkb:Regulatory protein CAT3(gene name synonym)|uniprotkb:SCI1(gene name synonym)|uniprotkb:Sucrose non-fermenting protein 4(gene name synonym)|uniprotkb:YGL115W(locus name)	psi-mi:snf1_yeast(display_long)|uniprotkb:SNF1(gene name)|psi-mi:SNF1(display_short)|uniprotkb:CAT1(gene name synonym)|uniprotkb:CCR1(gene name synonym)|uniprotkb:GLC2(gene name synonym)|uniprotkb:PAS14(gene name synonym)|uniprotkb:Sucrose nonfermentating protein 1(gene name synonym)|uniprotkb:D8035.20(orf name)|uniprotkb:YDR477W(locus name)	psi-mi:"MI:0018"(two hybrid)	Surjit et al. (2004)	pubmed:15094372|imex:IM-27913	taxid:559292(yeast)|taxid:559292(Saccharomyces cerevisiae)	taxid:559292(yeast)|taxid:559292(Saccharomyces cerevisiae)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25564794|imex:IM-27913-3	intact-miscore:0.97
uniprotkb:P59595	uniprotkb:P59595	intact:EBI-7602718|uniprotkb:Q80E50|uniprotkb:Q7T3Z4|uniprotkb:Q7TF99|uniprotkb:Q7TA14|intact:MINT-1346173	intact:EBI-7602718|uniprotkb:Q80E50|uniprotkb:Q7T3Z4|uniprotkb:Q7TF99|uniprotkb:Q7TA14|intact:MINT-1346173	psi-mi:ncap_cvhsa(display_long)|uniprotkb:N(gene name)|psi-mi:N(display_short)|uniprotkb:9a(orf name)|uniprotkb:Nucleocapsid protein(gene name synonym)	psi-mi:ncap_cvhsa(display_long)|uniprotkb:N(gene name)|psi-mi:N(display_short)|uniprotkb:9a(orf name)|uniprotkb:Nucleocapsid protein(gene name synonym)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Surjit et al. (2004)	pubmed:15094372|imex:IM-27913	taxid:694009(sars-cov)|taxid:694009(Human SARS coronavirus)	taxid:694009(sars-cov)|taxid:694009(Human SARS coronavirus)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25564823|imex:IM-27913-5	intact-miscore:0.98
uniprotkb:P33469	uniprotkb:P13010	intact:EBI-25566551|uniprotkb:Q6TNF5	intact:EBI-357997|uniprotkb:A8K3X5|uniprotkb:Q0Z7V0|uniprotkb:Q53HH7|uniprotkb:Q7M4N0|uniprotkb:Q4VBQ5|uniprotkb:Q9UCQ0|uniprotkb:Q9UCQ1	psi-mi:ncap_cvhoc(display_long)|uniprotkb:N(gene name)|psi-mi:N(display_short)|uniprotkb:Nucleocapsid protein(gene name synonym)|uniprotkb:7a(orf name)	psi-mi:xrcc5_human(display_long)|uniprotkb:XRCC5(gene name)|psi-mi:XRCC5(display_short)|uniprotkb:G22P2(gene name synonym)|uniprotkb:ATP-dependent DNA helicase II 80 kDa subunit(gene name synonym)|uniprotkb:Lupus Ku autoantigen protein p86(gene name synonym)|uniprotkb:86 kDa subunit of Ku antigen(gene name synonym)|uniprotkb:Ku86(gene name synonym)|uniprotkb:Ku80(gene name synonym)|uniprotkb:Thyroid-lupus autoantigen(gene name synonym)|uniprotkb:CTC box-binding factor 85 kDa subunit(gene name synonym)|uniprotkb:Nuclear factor IV(gene name synonym)|uniprotkb:DNA repair protein XRCC5(gene name synonym)|uniprotkb:"X-ray repair complementing defective repair in Chinese hamster cells 5 (double-strand-break rejoining)"(gene name synonym)|uniprotkb:ATP-dependent DNA helicase 2 subunit 2(gene name synonym)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Lai et al. (2014)	imex:IM-27929|pubmed:24109243	taxid:31631(HCoV-OC43)|taxid:31631(Human coronavirus OC43)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25566571|imex:IM-27929-1	intact-miscore:0.35
uniprotkb:P33469	uniprotkb:P39019	intact:EBI-25566551|uniprotkb:Q6TNF5	intact:EBI-354451	psi-mi:ncap_cvhoc(display_long)|uniprotkb:N(gene name)|psi-mi:N(display_short)|uniprotkb:Nucleocapsid protein(gene name synonym)|uniprotkb:7a(orf name)	psi-mi:rs19_human(display_long)|uniprotkb:RPS19(gene name)|psi-mi:RPS19(display_short)|uniprotkb:Small ribosomal subunit protein eS19(gene name synonym)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Lai et al. (2014)	imex:IM-27929|pubmed:24109243	taxid:31631(HCoV-OC43)|taxid:31631(Human coronavirus OC43)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25566571|imex:IM-27929-1	intact-miscore:0.35
uniprotkb:P33469	uniprotkb:P61254	intact:EBI-25566551|uniprotkb:Q6TNF5	intact:EBI-352405|uniprotkb:Q02877|uniprotkb:Q6IPY2|uniprotkb:B2R4F0|uniprotkb:D3DTR8	psi-mi:ncap_cvhoc(display_long)|uniprotkb:N(gene name)|psi-mi:N(display_short)|uniprotkb:Nucleocapsid protein(gene name synonym)|uniprotkb:7a(orf name)	psi-mi:rl26_human(display_long)|uniprotkb:RPL26(gene name)|psi-mi:RPL26(display_short)|uniprotkb:Large ribosomal subunit protein uL24(gene name synonym)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Lai et al. (2014)	imex:IM-27929|pubmed:24109243	taxid:31631(HCoV-OC43)|taxid:31631(Human coronavirus OC43)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25566571|imex:IM-27929-1	intact-miscore:0.35
uniprotkb:P33469	uniprotkb:P16402	intact:EBI-25566551|uniprotkb:Q6TNF5	intact:EBI-1052479|uniprotkb:Q2M2I2|uniprotkb:B2R751	psi-mi:ncap_cvhoc(display_long)|uniprotkb:N(gene name)|psi-mi:N(display_short)|uniprotkb:Nucleocapsid protein(gene name synonym)|uniprotkb:7a(orf name)	psi-mi:h13_human(display_long)|uniprotkb:H1-3(gene name)|psi-mi:H1-3(display_short)|uniprotkb:H1F3(gene name synonym)|uniprotkb:HIST1H1D(gene name synonym)|uniprotkb:Histone H1c(gene name synonym)|uniprotkb:Histone H1s-2(gene name synonym)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Lai et al. (2014)	imex:IM-27929|pubmed:24109243	taxid:31631(HCoV-OC43)|taxid:31631(Human coronavirus OC43)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25566571|imex:IM-27929-1	intact-miscore:0.35
uniprotkb:P33469	uniprotkb:P09651	intact:EBI-25566551|uniprotkb:Q6TNF5	intact:EBI-352662|uniprotkb:Q3MIB7|uniprotkb:Q6PJZ7|uniprotkb:A8K4Z8|intact:EBI-2556572	psi-mi:ncap_cvhoc(display_long)|uniprotkb:N(gene name)|psi-mi:N(display_short)|uniprotkb:Nucleocapsid protein(gene name synonym)|uniprotkb:7a(orf name)	psi-mi:roa1_human(display_long)|uniprotkb:HNRNPA1(gene name)|psi-mi:HNRNPA1(display_short)|uniprotkb:HNRPA1(gene name synonym)|uniprotkb:Helix-destabilizing protein(gene name synonym)|uniprotkb:Single-strand RNA-binding protein(gene name synonym)|uniprotkb:hnRNP core protein A1(gene name synonym)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Lai et al. (2014)	imex:IM-27929|pubmed:24109243	taxid:31631(HCoV-OC43)|taxid:31631(Human coronavirus OC43)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25566571|imex:IM-27929-1	intact-miscore:0.35
uniprotkb:P33469	uniprotkb:P67809	intact:EBI-25566551|uniprotkb:Q6TNF5	intact:EBI-354065|uniprotkb:P16990|uniprotkb:P16991|uniprotkb:Q14972|uniprotkb:Q15325|uniprotkb:Q5FVF0	psi-mi:ncap_cvhoc(display_long)|uniprotkb:N(gene name)|psi-mi:N(display_short)|uniprotkb:Nucleocapsid protein(gene name synonym)|uniprotkb:7a(orf name)	psi-mi:ybox1_human(display_long)|uniprotkb:YBX1(gene name)|psi-mi:YBX1(display_short)|uniprotkb:YB1(gene name synonym)|uniprotkb:NSEP1(gene name synonym)|uniprotkb:Y-box transcription factor(gene name synonym)|uniprotkb:CCAAT-binding transcription factor I subunit A(gene name synonym)|uniprotkb:Enhancer factor I subunit A(gene name synonym)|uniprotkb:DNA-binding protein B(gene name synonym)|uniprotkb:Nuclease-sensitive element-binding protein 1(gene name synonym)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Lai et al. (2014)	imex:IM-27929|pubmed:24109243	taxid:31631(HCoV-OC43)|taxid:31631(Human coronavirus OC43)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25566571|imex:IM-27929-1	intact-miscore:0.35
uniprotkb:P33469	uniprotkb:P0DMV8	intact:EBI-25566551|uniprotkb:Q6TNF5	intact:EBI-11052499|uniprotkb:Q9UQM0|uniprotkb:Q5SP17|uniprotkb:Q5JQI4|uniprotkb:P08107|uniprotkb:B4E3B6|uniprotkb:Q9UQL9|uniprotkb:P19790	psi-mi:ncap_cvhoc(display_long)|uniprotkb:N(gene name)|psi-mi:N(display_short)|uniprotkb:Nucleocapsid protein(gene name synonym)|uniprotkb:7a(orf name)	psi-mi:hs71a_human(display_long)|uniprotkb:HSPA1A(gene name)|psi-mi:HSPA1A(display_short)|uniprotkb:HSPA1(gene name synonym)|uniprotkb:HSX70(gene name synonym)|uniprotkb:Heat shock 70 kDa protein 1(gene name synonym)|uniprotkb:HSP72(gene name synonym)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Lai et al. (2014)	imex:IM-27929|pubmed:24109243	taxid:31631(HCoV-OC43)|taxid:31631(Human coronavirus OC43)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25566571|imex:IM-27929-1	intact-miscore:0.35
uniprotkb:P33469	uniprotkb:P11940	intact:EBI-25566551|uniprotkb:Q6TNF5	intact:EBI-81531|uniprotkb:Q15097|uniprotkb:Q93004|dip:DIP-31613N	psi-mi:ncap_cvhoc(display_long)|uniprotkb:N(gene name)|psi-mi:N(display_short)|uniprotkb:Nucleocapsid protein(gene name synonym)|uniprotkb:7a(orf name)	psi-mi:pabp1_human(display_long)|uniprotkb:PABPC1(gene name)|psi-mi:PABPC1(display_short)|uniprotkb:PAB1(gene name synonym)|uniprotkb:PABP1(gene name synonym)|uniprotkb:PABPC2(gene name synonym)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Lai et al. (2014)	imex:IM-27929|pubmed:24109243	taxid:31631(HCoV-OC43)|taxid:31631(Human coronavirus OC43)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25566571|imex:IM-27929-1	intact-miscore:0.35
